470111,1121,11210701,Rundvlees,860207,component burgers,8718265504530,p e b hamburger 2st,,
470111,1121,11210701,Rundvlees,860207,component burgers,8718265920620,p e b hamburger 2st,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2234460000005,kalfsbiefstuk gemarin,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2234470000002,kalfschnitzel,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2242480000004,kalfsbiefstukspies,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2242510000004,g s kalfsoester,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2332293000008,kalfslever,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2383225000009,kalfszwezerik,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2383226000008,kalfsentrecote,,
470111,1121,11210701,Rundvlees,860603,spi kalfsvlees,2383228000006,kalfsribeye,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2221080000003,varkensfilet,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2221120000000,varkensfiletrollade,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2221240000003,varkenshaas,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2222450000005,katenhaas,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2224880000006,varkenshaas jachtsaus,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2224890000003,varkensfilet jachtsaus,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2224900000009,varkenrollade hon most,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2224920000003,varkensrollade veneursaus,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2224950000004,varkensrollad pep saus,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2225390000005,varkensfilet gemarin,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2225490000004,varkenshaas gemarin,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2234440000001,varkenshaasspies,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2234450000008,varkenshaasspies gemar,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2242450000003,entrecote,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2242460000000,entrecote gemarineerd,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2265830000004,sch varkenhaas biesl,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2265870000002,sch katenhaasje,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2265880000009,sch varkensfiletroll,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2265900000002,sch varkensfiletlapjes,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2265920000006,sch spinazie burger,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2265940000000,sch cordon bleu,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2265990000005,sch varkens proc roll,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2266010000005,sch schouderkarb stuk,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2266020000002,sch schouderkarb gem,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2266080000004,sch nasivlees,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2266170000006,sch speklap,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2266180000003,sch speklap gem,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2266200000006,sch speklap ala min,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2266210000003,sch speklap ala min gm,,
470111,1121,11210701,Rundvlees,860605,spi entrecote,2295800000000,gs varkenshaas brie,,
